relative_timestamp,src_ip,dst_ip,src_port,dst_port,length,inter_arrival_time,rolling_avg_length,seq_num,header_len,flags_syn,flags_ack,flags_fin,flags_rst,flags_psh,flags_urg,is_malicious
1.006201982498169,17.248.201.69,10.193.107.99,443,57903,1290,8.0108642578125e-05,280.8,1,52,0,0,0,0,0,0,0
1.006274938583374,17.248.201.69,10.193.107.99,443,57903,1290,7.295608520507812e-05,404.6,1239,52,0,0,0,0,0,0,0
1.0063538551330566,17.248.201.69,10.193.107.99,443,57903,1290,7.891654968261719e-05,528.4,2477,52,0,0,0,0,0,0,0
1.0064067840576172,17.248.201.69,10.193.107.99,443,57903,434,5.2928924560546875e-05,565.8,3715,52,0,0,0,0,0,0,0
1.0064818859100342,17.248.201.69,10.193.107.99,443,57903,1290,7.510185241699219e-05,689.6,4097,52,0,0,0,0,0,0,0
1.006537914276123,17.248.201.69,10.193.107.99,443,57903,734,5.602836608886719e-05,706.1,5335,52,0,0,0,0,0,0,0
1.0065789222717285,10.193.107.99,17.248.201.69,57903,443,52,4.100799560546875e-05,706.1,518,52,0,0,0,0,0,0,0
1.0066099166870117,10.193.107.99,17.248.201.69,57903,443,52,3.0994415283203125e-05,705.3,518,52,0,0,0,0,0,0,0
1.0066518783569336,17.248.201.69,10.193.107.99,443,57904,52,4.1961669921875e-05,705.3,1,52,0,0,0,0,0,0,0
1.0066978931427002,17.248.201.69,10.193.107.99,443,57904,208,4.601478576660156e-05,669.2,1,52,0,0,0,0,0,0,0
1.0067379474639893,17.248.201.69,10.193.107.99,443,57905,52,4.00543212890625e-05,545.4,1,52,0,0,0,0,0,0,0
1.0067689418792725,10.193.107.99,17.248.201.69,57904,443,52,3.0994415283203125e-05,421.6,518,52,0,0,0,0,0,0,0
1.0068039894104004,10.193.107.99,17.248.201.69,57904,443,103,3.504753112792969e-05,302.9,518,52,0,0,0,0,0,0,0
1.0068469047546387,10.193.107.99,17.248.201.69,57902,443,116,4.291534423828125e-05,271.1,518,52,0,0,0,0,0,0,0
1.0069999694824219,17.248.201.69,10.193.107.99,443,57905,1290,0.00015306472778320312,271.1,1,52,0,0,0,0,0,0,0
1.00705885887146,10.193.107.99,17.248.201.69,57904,443,1171,5.888938903808594e-05,314.8,569,52,0,0,0,0,0,0,0
1.0070829391479492,10.193.107.99,17.248.201.69,57905,443,52,2.4080276489257812e-05,314.8,518,52,0,0,0,0,0,0,0
1.0071399211883545,10.193.107.99,17.248.201.69,57904,443,1290,5.698204040527344e-05,438.6,1688,52,0,0,0,0,0,0,0
1.0071687698364258,10.193.107.99,17.248.201.69,57904,443,175,2.8848648071289062e-05,450.9,2926,52,0,0,0,0,0,0,0
1.0072178840637207,17.248.201.69,10.193.107.99,443,57905,1290,4.9114227294921875e-05,559.1,1239,52,0,0,0,0,0,0,0
1.007279872894287,17.248.201.69,10.193.107.99,443,57905,1290,6.198883056640625e-05,682.9,2477,52,0,0,0,0,0,0,0
