src_ip,dst_ip,src_port,dst_port,length,inter_arrival_time,rolling_avg_length,seq_num,is_malicious
17.253.13.134,10.193.107.99,443,57583,1290,9.489059448242188e-05,796.0,1102990,0
17.253.13.134,10.193.107.99,443,57583,1290,9.822845458984375e-05,919.8,1104228,0
10.193.107.99,17.253.13.134,57583,443,64,3.1948089599609375e-05,797.2,924,0
17.253.13.134,10.193.107.99,443,57583,1290,5.1021575927734375e-05,797.2,1105466,0
17.253.13.134,10.193.107.99,443,57583,1290,5.3882598876953125e-05,921.0,1106704,0
10.193.107.99,17.253.13.134,57583,443,64,2.8133392333984375e-05,798.4,924,0
17.253.13.134,10.193.107.99,443,57583,1290,5.793571472167969e-05,922.2,1107942,0
17.253.13.134,10.193.107.99,443,57583,1290,4.887580871582031e-05,922.2,1109180,0
10.193.107.99,17.253.13.134,57583,443,64,2.3126602172851562e-05,799.6,924,0
17.253.13.134,10.193.107.99,443,57583,1290,5.2928924560546875e-05,922.2,1110418,0
17.253.13.134,10.193.107.99,443,57583,1290,4.9114227294921875e-05,922.2,1111656,0
10.193.107.99,17.253.13.134,57583,443,64,2.288818359375e-05,799.6,924,0
17.253.13.134,10.193.107.99,443,57583,1290,5.2928924560546875e-05,922.2,1112894,0
17.253.13.134,10.193.107.99,443,57583,1290,6.103515625e-05,922.2,1114132,0
10.193.107.99,17.253.13.134,57583,443,64,2.3126602172851562e-05,799.6,924,0
17.253.13.134,10.193.107.99,443,57583,1290,5.1975250244140625e-05,922.2,1115370,0
17.253.13.134,10.193.107.99,443,57583,1290,4.792213439941406e-05,922.2,1116608,0
10.193.107.99,17.253.13.134,57583,443,64,1.9073486328125e-05,799.6,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.695487976074219e-05,922.2,1099276,0
10.193.107.99,17.253.13.134,57583,443,52,1.6927719116210938e-05,798.4,924,0
17.253.13.134,10.193.107.99,443,57583,1290,4.00543212890625e-05,798.4,1117846,0
10.193.107.99,17.253.13.134,57583,443,52,1.6927719116210938e-05,797.2,924,0
17.253.13.134,10.193.107.99,443,57583,1290,4.410743713378906e-05,797.2,1119084,0
17.253.13.134,10.193.107.99,443,57583,62,1.6927719116210938e-05,674.4,1120322,0
10.193.107.99,17.253.13.134,57583,443,52,1.5974044799804688e-05,673.2,924,0
17.253.13.134,10.193.107.99,443,57583,1290,4.315376281738281e-05,673.2,1120332,0
17.253.13.134,10.193.107.99,443,57583,1290,3.695487976074219e-05,673.2,1121570,0
10.193.107.99,17.253.13.134,57583,443,52,2.09808349609375e-05,672.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.695487976074219e-05,672.0,1122808,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,795.8,1124046,0
10.193.107.99,17.253.13.134,57583,443,52,1.811981201171875e-05,672.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,4.482269287109375e-05,795.8,1125284,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,795.8,1126522,0
10.193.107.99,17.253.13.134,57583,443,52,2.2172927856445312e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.886222839355469e-05,918.6,1127760,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,918.6,1128998,0
10.193.107.99,17.253.13.134,57583,443,52,1.811981201171875e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.886222839355469e-05,918.6,1130236,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,918.6,1131474,0
17.253.13.146,10.193.107.99,443,57587,52,1.5974044799804688e-05,794.8,6662,0
10.193.107.99,17.253.13.134,57583,443,52,2.002716064453125e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,5.316734313964844e-05,794.8,1132712,0
17.253.13.134,10.193.107.99,443,57583,1290,8.392333984375e-05,794.8,1133950,0
10.193.107.99,17.253.13.134,57583,443,52,2.193450927734375e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,4.315376281738281e-05,794.8,1135188,0
17.253.13.134,10.193.107.99,443,57583,1290,4.291534423828125e-05,794.8,1136426,0
10.193.107.99,17.253.13.134,57583,443,52,1.6927719116210938e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,4.1961669921875e-05,794.8,1137664,0
17.253.13.134,10.193.107.99,443,57583,78,3.0994415283203125e-05,673.6,1138902,0
10.193.107.99,17.253.13.134,57583,443,52,2.2172927856445312e-05,673.6,924,0
17.253.13.134,10.193.107.99,443,57583,1254,4.38690185546875e-05,793.8,1138928,0
17.253.13.134,10.193.107.99,443,57583,1290,3.695487976074219e-05,793.8,1140130,0
17.253.13.134,10.193.107.99,443,57583,1290,7.82012939453125e-05,793.8,1141368,0
10.193.107.99,17.253.13.134,57583,443,52,2.09808349609375e-05,793.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.790855407714844e-05,793.8,1142606,0
17.253.13.134,10.193.107.99,443,57583,1290,4.1961669921875e-05,793.8,1143844,0
10.193.107.99,17.253.13.134,57583,443,52,1.811981201171875e-05,793.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.504753112792969e-05,793.8,1145082,0
17.253.13.134,10.193.107.99,443,57583,1290,4.291534423828125e-05,915.0,1146320,0
10.193.107.99,17.253.13.134,57583,443,52,1.6927719116210938e-05,915.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.504753112792969e-05,918.6,1147558,0
17.253.13.134,10.193.107.99,443,57583,1290,4.291534423828125e-05,918.6,1148796,0
10.193.107.99,17.253.13.134,57583,443,52,1.811981201171875e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,918.6,1150034,0
17.253.13.134,10.193.107.99,443,57583,92,1.7881393432617188e-05,798.8,1151272,0
10.193.107.99,17.253.13.134,57583,443,52,1.5974044799804688e-05,675.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,798.8,1151312,0
17.253.13.134,10.193.107.99,443,57583,1290,4.220008850097656e-05,798.8,1152550,0
10.193.107.99,17.253.13.134,57583,443,52,1.6927719116210938e-05,675.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.790855407714844e-05,798.8,1153788,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,798.8,1155026,0
10.193.107.99,17.253.13.134,57583,443,52,1.71661376953125e-05,675.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,798.8,1156264,0
17.253.13.134,10.193.107.99,443,57583,1290,5.1021575927734375e-05,798.8,1157502,0
10.193.107.99,17.253.13.134,57583,443,52,1.7881393432617188e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,918.6,1158740,0
17.253.13.134,10.193.107.99,443,57583,1290,3.790855407714844e-05,918.6,1159978,0
10.193.107.99,17.253.13.134,57583,443,52,1.5974044799804688e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,4.00543212890625e-05,918.6,1161216,0
17.253.13.134,10.193.107.99,443,57583,1290,5.698204040527344e-05,918.6,1162454,0
10.193.107.99,17.253.13.134,57583,443,52,2.3126602172851562e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,4.696846008300781e-05,918.6,1163692,0
17.253.13.134,10.193.107.99,443,57583,1290,5.0067901611328125e-05,918.6,1164930,0
10.193.107.99,17.253.13.134,57583,443,52,1.8835067749023438e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,4.601478576660156e-05,918.6,1166168,0
17.253.13.134,10.193.107.99,443,57583,1290,4.315376281738281e-05,918.6,1167406,0
10.193.107.99,17.253.13.134,57583,443,52,1.7881393432617188e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,4.1961669921875e-05,918.6,1168644,0
17.253.13.134,10.193.107.99,443,57583,1290,4.00543212890625e-05,918.6,1169882,0
10.193.107.99,17.253.13.134,57583,443,52,1.811981201171875e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,4.1961669921875e-05,918.6,1171120,0
17.253.13.134,10.193.107.99,443,57583,1290,5.793571472167969e-05,918.6,1172358,0
10.193.107.99,17.253.13.134,57583,443,52,2.6941299438476562e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1250,4.100799560546875e-05,914.6,1173596,0
10.193.107.99,17.253.13.134,57583,443,52,1.5974044799804688e-05,790.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.814697265625e-05,790.8,1174794,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,914.6,1176032,0
10.193.107.99,17.253.13.134,57583,443,52,1.7881393432617188e-05,790.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.695487976074219e-05,790.8,1177270,0
17.253.13.134,10.193.107.99,443,57583,1290,3.504753112792969e-05,914.6,1178508,0
10.193.107.99,17.253.13.134,57583,443,52,1.811981201171875e-05,790.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,790.8,1179746,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,914.6,1180984,0
10.193.107.99,17.253.13.134,57583,443,52,2.288818359375e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.695487976074219e-05,918.6,1182222,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,918.6,1183460,0
10.193.107.99,17.253.13.134,57583,443,52,1.71661376953125e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,918.6,1184698,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,918.6,1185936,0
10.193.107.99,17.253.13.134,57583,443,52,1.8835067749023438e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,918.6,1187174,0
17.253.13.134,10.193.107.99,443,57583,1290,3.695487976074219e-05,918.6,1188412,0
10.193.107.99,17.253.13.134,57583,443,52,1.621246337890625e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,918.6,1189650,0
17.253.13.134,10.193.107.99,443,57583,1290,3.981590270996094e-05,918.6,1190888,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,918.6,1192126,0
17.253.13.134,10.193.107.99,443,57583,1290,3.504753112792969e-05,1042.4,1193364,0
10.193.107.99,17.253.13.134,57583,443,52,1.6927719116210938e-05,918.6,924,0
10.193.107.99,17.253.13.134,57583,443,52,1.5020370483398438e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,4.315376281738281e-05,918.6,1194602,0
17.253.13.134,10.193.107.99,443,57583,1290,3.504753112792969e-05,918.6,1195840,0
10.193.107.99,17.253.13.134,57583,443,52,2.47955322265625e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,5.602836608886719e-05,918.6,1197078,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,918.6,1198316,0
10.193.107.99,17.253.13.134,57583,443,52,1.71661376953125e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.981590270996094e-05,794.8,1199554,0
17.253.13.134,10.193.107.99,443,57583,1290,3.719329833984375e-05,794.8,1200792,0
10.193.107.99,17.253.13.134,57583,443,52,1.6927719116210938e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.504753112792969e-05,918.6,1202030,0
17.253.13.134,10.193.107.99,443,57583,1290,4.1961669921875e-05,918.6,1203268,0
10.193.107.99,17.253.13.134,57583,443,52,1.6927719116210938e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.910064697265625e-05,918.6,1204506,0
17.253.13.134,10.193.107.99,443,57583,1290,3.790855407714844e-05,918.6,1205744,0
10.193.107.99,17.253.13.134,57583,443,52,1.5974044799804688e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.504753112792969e-05,918.6,1206982,0
17.253.13.134,10.193.107.99,443,57583,1290,6.794929504394531e-05,918.6,1208220,0
10.193.107.99,17.253.13.134,57583,443,52,3.910064697265625e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.695487976074219e-05,918.6,1209458,0
17.253.13.134,10.193.107.99,443,57583,1290,3.695487976074219e-05,918.6,1210696,0
10.193.107.99,17.253.13.134,57583,443,52,1.811981201171875e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,918.6,1211934,0
17.253.13.134,10.193.107.99,443,57583,1290,3.4809112548828125e-05,918.6,1213172,0
10.193.107.99,17.253.13.134,57583,443,52,2.1219253540039062e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,4.291534423828125e-05,918.6,1214410,0
17.253.13.134,10.193.107.99,443,57583,1290,3.1948089599609375e-05,918.6,1215648,0
10.193.107.99,17.253.13.134,57583,443,52,1.4066696166992188e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.0994415283203125e-05,918.6,1216886,0
17.253.13.134,10.193.107.99,443,57583,1290,4.38690185546875e-05,918.6,1218124,0
10.193.107.99,17.253.13.134,57583,443,52,1.5020370483398438e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.0994415283203125e-05,918.6,1219362,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,918.6,1220600,0
10.193.107.99,17.253.13.134,57583,443,52,1.71661376953125e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.0994415283203125e-05,918.6,1221838,0
17.253.13.134,10.193.107.99,443,57583,1290,3.0994415283203125e-05,918.6,1223076,0
10.193.107.99,17.253.13.134,57583,443,52,1.5020370483398438e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.3855438232421875e-05,918.6,1224314,0
17.253.13.134,10.193.107.99,443,57583,1290,3.504753112792969e-05,918.6,1225552,0
10.193.107.99,17.253.13.134,57583,443,52,1.5974044799804688e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.695487976074219e-05,918.6,1226790,0
17.253.13.134,10.193.107.99,443,57583,1290,3.0994415283203125e-05,918.6,1228028,0
10.193.107.99,17.253.13.134,57583,443,52,1.9073486328125e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,918.6,1229266,0
17.253.13.134,10.193.107.99,443,57583,1290,3.910064697265625e-05,918.6,1230504,0
10.193.107.99,17.253.13.134,57583,443,52,2.193450927734375e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.0040740966796875e-05,918.6,1231742,0
17.253.13.134,10.193.107.99,443,57583,1290,3.4809112548828125e-05,918.6,1232980,0
10.193.107.99,17.253.13.134,57583,443,52,1.4066696166992188e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.504753112792969e-05,918.6,1234218,0
17.253.13.134,10.193.107.99,443,57583,1290,3.409385681152344e-05,918.6,1235456,0
10.193.107.99,17.253.13.134,57583,443,52,1.9788742065429688e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.123283386230469e-05,918.6,1236694,0
10.193.107.99,17.253.13.134,57583,443,52,1.8835067749023438e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.695487976074219e-05,794.8,1239170,0
10.193.107.99,17.253.13.134,57583,443,64,1.621246337890625e-05,796.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.4809112548828125e-05,796.0,1241646,0
10.193.107.99,17.253.13.134,57583,443,72,1.5020370483398438e-05,674.2,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.0040740966796875e-05,798.0,1244122,0
17.253.13.134,10.193.107.99,443,57583,1290,3.0040740966796875e-05,798.0,1245360,0
10.193.107.99,17.253.13.134,57583,443,80,2.6941299438476562e-05,677.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.0994415283203125e-05,800.8,1246598,0
10.193.107.99,17.253.13.134,57583,443,80,1.5020370483398438e-05,679.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,803.6,1249074,0
10.193.107.99,17.253.13.134,57583,443,80,1.5020370483398438e-05,682.6,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,805.2,1251550,0
17.253.13.134,10.193.107.99,443,57583,1290,3.695487976074219e-05,805.2,1252788,0
10.193.107.99,17.253.13.134,57583,443,80,1.5020370483398438e-05,806.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.0040740966796875e-05,806.0,1254026,0
10.193.107.99,17.253.13.134,57583,443,80,1.7881393432617188e-05,685.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.314018249511719e-05,806.0,1256502,0
10.193.107.99,17.253.13.134,57583,443,80,1.5020370483398438e-05,685.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.3855438232421875e-05,806.0,1237932,0
17.253.13.134,10.193.107.99,443,57583,1290,3.0994415283203125e-05,806.0,1240408,0
10.193.107.99,17.248.201.73,57586,443,193,2.09808349609375e-05,817.3,1999,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,817.3,1242884,0
10.193.107.99,17.253.13.134,57583,443,80,1.5020370483398438e-05,696.3,924,0
10.193.107.99,17.253.13.134,57583,443,80,1.4066696166992188e-05,696.3,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.409385681152344e-05,696.3,1247836,0
10.193.107.99,17.253.13.134,57583,443,72,3.1948089599609375e-05,695.5,924,0
17.253.13.134,10.193.107.99,443,57583,1290,5.2928924560546875e-05,695.5,1250312,0
17.253.13.134,10.193.107.99,443,57583,1290,4.601478576660156e-05,816.5,1257740,0
10.193.107.99,17.253.13.134,57583,443,64,1.6927719116210938e-05,693.9,924,0
17.253.13.134,10.193.107.99,443,57583,1290,5.817413330078125e-05,693.9,1255264,0
10.193.107.99,17.253.13.134,57583,443,52,2.288818359375e-05,679.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,5.507469177246094e-05,679.8,1258978,0
17.253.13.134,10.193.107.99,443,57583,1290,4.38690185546875e-05,800.8,1260216,0
10.193.107.99,17.253.13.134,57583,443,52,1.621246337890625e-05,798.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,2.9802322387695312e-05,798.0,1261454,0
17.253.13.134,10.193.107.99,443,57583,1290,3.504753112792969e-05,919.8,1262692,0
10.193.107.99,17.253.13.134,57583,443,52,1.5020370483398438e-05,796.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.409385681152344e-05,796.0,1263930,0
17.253.13.134,10.193.107.99,443,57583,1290,3.0994415283203125e-05,918.6,1265168,0
10.193.107.99,17.253.13.134,57583,443,52,1.5020370483398438e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.886222839355469e-05,918.6,1266406,0
17.253.13.134,10.193.107.99,443,57583,1290,3.1948089599609375e-05,918.6,1267644,0
10.193.107.99,17.253.13.134,57583,443,52,1.4066696166992188e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.1948089599609375e-05,918.6,1268882,0
17.253.13.134,10.193.107.99,443,57583,1290,3.719329833984375e-05,918.6,1270120,0
10.193.107.99,17.253.13.134,57583,443,52,1.4781951904296875e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.0040740966796875e-05,918.6,1271358,0
17.253.13.134,10.193.107.99,443,57583,78,1.9073486328125e-05,797.4,1272596,0
10.193.107.99,17.253.13.134,57583,443,52,1.9073486328125e-05,673.6,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.0994415283203125e-05,797.4,1272622,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,797.4,1273860,0
10.193.107.99,17.253.13.134,57583,443,52,2.5987625122070312e-05,673.6,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.600120544433594e-05,797.4,1275098,0
17.253.13.134,10.193.107.99,443,57583,1290,3.2901763916015625e-05,797.4,1276336,0
10.193.107.99,17.253.13.134,57583,443,52,1.4066696166992188e-05,673.6,924,0
17.253.13.134,10.193.107.99,443,57583,1264,3.600120544433594e-05,794.8,1277574,0
17.253.13.134,10.193.107.99,443,57583,1290,3.1948089599609375e-05,794.8,1278786,0
17.253.13.134,10.193.107.99,443,57583,1290,4.792213439941406e-05,916.0,1280024,0
10.193.107.99,17.253.13.134,57583,443,52,2.002716064453125e-05,916.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.1948089599609375e-05,916.0,1281262,0
17.253.13.134,10.193.107.99,443,57583,1290,3.123283386230469e-05,916.0,1282500,0
10.193.107.99,17.253.13.134,57583,443,52,1.7881393432617188e-05,916.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.504753112792969e-05,916.0,1283738,0
17.253.13.134,10.193.107.99,443,57583,82,1.5974044799804688e-05,795.2,1284976,0
10.193.107.99,17.253.13.134,57583,443,52,1.4066696166992188e-05,795.2,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.4809112548828125e-05,797.8,1285006,0
17.253.13.134,10.193.107.99,443,57583,1290,3.0994415283203125e-05,797.8,1286244,0
10.193.107.99,17.253.13.134,57583,443,52,1.811981201171875e-05,674.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,9.393692016601562e-05,797.8,1287482,0
17.253.13.134,10.193.107.99,443,57583,1290,3.314018249511719e-05,797.8,1288720,0
10.193.107.99,17.253.13.134,57583,443,52,1.5974044799804688e-05,674.0,924,0
17.253.13.134,10.193.107.99,443,57583,1290,0.00013303756713867188,797.8,1289958,0
17.253.13.134,10.193.107.99,443,57583,1290,8.20159912109375e-05,797.8,1291196,0
10.193.107.99,17.253.13.134,57583,443,52,2.288818359375e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,8.511543273925781e-05,918.6,1292434,0
17.253.13.134,10.193.107.99,443,57583,1290,3.4809112548828125e-05,918.6,1293672,0
10.193.107.99,17.253.13.134,57583,443,52,1.71661376953125e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,0.0001068115234375,918.6,1294910,0
17.253.13.134,10.193.107.99,443,57583,1290,6.699562072753906e-05,918.6,1296148,0
10.193.107.99,17.253.13.134,57583,443,52,1.9073486328125e-05,794.8,924,0
17.253.13.134,10.193.107.99,443,57583,1290,3.409385681152344e-05,918.6,1297386,0
17.253.13.134,10.193.107.99,443,57583,1290,9.799003601074219e-05,918.6,1298624,0
