src_ip,dst_ip,src_port,dst_port,length,inter_arrival_time,rolling_avg_length,seq_num,header_len,is_malicious
17.248.201.73,10.193.107.99,443,57879,712,5.1021575927734375e-05,400.7,6652,52,0
17.248.201.73,10.193.107.99,443,57879,83,3.0994415283203125e-05,400.7,7312,52,0
10.193.107.99,17.248.201.73,57879,443,52,2.9087066650390625e-05,316.6,2555,52,0
17.248.201.73,10.193.107.99,443,57880,645,5.888938903808594e-05,261.7,6653,52,0
10.193.107.99,17.248.201.73,57880,443,52,3.0994415283203125e-05,261.7,2506,52,0
10.193.107.99,17.248.201.73,57879,443,182,3.409385681152344e-05,271.6,2555,52,0
17.248.201.73,10.193.107.99,443,57879,52,3.0994415283203125e-05,193.4,7343,52,0
10.193.107.99,17.248.201.73,57879,443,845,5.3882598876953125e-05,272.7,2685,52,0
17.248.201.73,10.193.107.99,443,57879,52,3.0040740966796875e-05,272.7,7343,52,0
17.248.201.73,10.193.107.99,443,57879,711,0.00011301040649414062,338.6,7343,52,0
10.193.107.99,17.248.201.73,57879,443,52,3.2901763916015625e-05,272.6,3478,52,0
10.193.107.99,17.248.201.70,57876,443,1171,2.002986192703247,381.4,7631,52,0
10.193.107.99,17.248.201.70,57876,443,1290,7.987022399902344e-05,505.2,8750,52,0
10.193.107.99,17.248.201.70,57876,443,176,4.100799560546875e-05,458.3,9988,52,0
17.248.201.70,10.193.107.99,443,57876,52,3.504753112792969e-05,458.3,9853,52,0
17.248.201.70,10.193.107.99,443,57876,973,7.104873657226562e-05,537.4,9853,52,0
10.193.107.99,17.248.201.70,57876,443,52,3.3855438232421875e-05,537.4,10112,52,0
10.193.107.99,17.248.201.73,57880,443,91,3.600120544433594e-05,462.0,2506,52,0
10.193.107.99,17.248.201.73,57880,443,76,3.218650817871094e-05,464.4,2545,52,0
17.248.201.73,10.193.107.99,443,57880,52,4.792213439941406e-05,398.5,7246,52,0
17.248.201.73,10.193.107.99,443,57880,52,3.1948089599609375e-05,398.5,7246,52,0
10.193.107.99,17.248.201.73,57880,443,52,3.910064697265625e-05,286.6,2570,52,0
10.193.107.99,17.248.201.73,57877,443,234,11.020318984985352,181.0,2472,52,0
17.248.201.73,10.193.107.99,443,57877,52,8.20159912109375e-05,168.6,7275,52,0
10.193.107.99,17.248.201.73,57877,443,747,6.580352783203125e-05,238.1,2654,52,0
17.248.201.73,10.193.107.99,443,57877,52,4.220008850097656e-05,146.0,7275,52,0
17.248.201.73,10.193.107.99,443,57877,941,7.581710815429688e-05,234.9,7275,52,0
10.193.107.99,17.248.201.73,57877,443,52,3.600120544433594e-05,231.0,3349,52,0
10.193.107.99,17.248.201.73,57881,443,64,0.00013899803161621094,229.8,0,64,0
17.248.201.73,10.193.107.99,443,57881,60,3.0994415283203125e-05,230.6,0,60,0
10.193.107.99,17.248.201.73,57881,443,52,3.218650817871094e-05,230.6,1,52,0
10.193.107.99,17.248.201.73,57881,443,569,0.00011086463928222656,282.3,1,52,0
17.248.201.73,10.193.107.99,443,57881,52,3.695487976074219e-05,264.1,1,52,0
17.248.201.73,10.193.107.99,443,57881,1290,7.82012939453125e-05,387.9,1,52,0
17.248.201.73,10.193.107.99,443,57881,1290,0.0001838207244873047,442.2,1239,52,0
10.193.107.99,17.248.201.73,57881,443,52,4.00543212890625e-05,442.2,518,52,0
10.193.107.99,17.248.201.73,57881,443,52,9.703636169433594e-05,353.3,518,52,0
17.248.201.73,10.193.107.99,443,57881,1290,7.295608520507812e-05,477.1,2477,52,0
10.193.107.99,17.248.201.73,57881,443,52,0.0002319812774658203,475.9,518,52,0
17.248.201.73,10.193.107.99,443,57881,1290,0.00021314620971679688,598.9,3715,52,0
10.193.107.99,17.248.201.73,57881,443,52,3.886222839355469e-05,598.9,518,52,0
17.248.201.73,10.193.107.99,443,57881,1117,0.0004329681396484375,653.7,4953,52,0
10.193.107.99,17.248.201.73,57881,443,52,3.409385681152344e-05,653.7,518,52,0
10.193.107.99,17.248.201.73,57881,443,116,5.0067901611328125e-05,536.3,518,52,0
17.248.201.73,10.193.107.99,443,57881,323,0.0001289844512939453,439.6,6018,52,0
10.193.107.99,17.248.201.73,57881,443,52,0.00013184547424316406,439.6,582,52,0
17.248.201.73,10.193.107.99,443,57881,323,4.9114227294921875e-05,466.7,6289,52,0
17.248.201.73,10.193.107.99,443,57881,114,3.695487976074219e-05,349.1,6560,52,0
10.193.107.99,17.248.201.73,57881,443,52,3.1948089599609375e-05,349.1,582,52,0
10.193.107.99,17.248.201.73,57881,443,1190,0.0002560615539550781,339.1,582,52,0
17.248.201.73,10.193.107.99,443,57881,83,0.00012111663818359375,342.2,6622,52,0
10.193.107.99,17.248.201.73,57881,443,1186,7.390975952148438e-05,349.1,1720,52,0
17.248.201.73,10.193.107.99,443,57881,52,3.2901763916015625e-05,349.1,6653,52,0
17.248.201.73,10.193.107.99,443,57881,914,0.0002300739288330078,428.9,6653,52,0
17.248.201.73,10.193.107.99,443,57881,83,3.790855407714844e-05,404.9,7515,52,0
10.193.107.99,17.248.201.73,57881,443,52,0.0003190040588378906,404.9,2854,52,0
10.193.107.99,17.248.201.73,57879,443,233,1.0022571086883545,395.9,3478,52,0
17.248.201.73,10.193.107.99,443,57879,52,6.29425048828125e-05,389.7,8002,52,0
10.193.107.99,17.248.201.73,57879,443,879,7.295608520507812e-05,472.4,3659,52,0
17.248.201.73,10.193.107.99,443,57879,52,3.814697265625e-05,358.6,8002,52,0
10.193.107.99,17.248.201.73,57879,443,184,4.482269287109375e-05,368.7,4486,52,0
17.248.201.73,10.193.107.99,443,57879,52,3.409385681152344e-05,255.3,8002,52,0
10.193.107.99,17.248.201.73,57879,443,878,6.008148193359375e-05,337.9,4618,52,0
17.248.201.73,10.193.107.99,443,57879,52,3.2901763916015625e-05,251.7,8002,52,0
17.248.201.73,10.193.107.99,443,57879,710,5.507469177246094e-05,314.4,8002,52,0
10.193.107.99,17.248.201.73,57879,443,52,3.886222839355469e-05,314.4,5444,52,0
17.248.201.73,10.193.107.99,443,57879,714,0.0007040500640869141,362.5,8660,52,0
10.193.107.99,17.248.201.73,57879,443,52,4.506111145019531e-05,362.5,5444,52,0
17.248.201.73,10.193.107.99,443,57879,83,3.504753112792969e-05,282.9,9322,52,0
10.193.107.99,17.253.13.134,57882,443,64,6.985664367675781e-05,284.1,0,64,0
17.253.13.134,10.193.107.99,443,57882,60,3.0994415283203125e-05,271.7,0,60,0
10.193.107.99,17.253.13.134,57882,443,52,0.0001881122589111328,271.7,1,52,0
10.193.107.99,17.253.13.134,57882,443,569,0.00027108192443847656,240.8,1,52,0
10.193.107.99,17.248.201.73,57879,443,52,4.887580871582031e-05,240.8,5444,52,0
17.253.13.134,10.193.107.99,443,57882,52,3.504753112792969e-05,175.0,1,52,0
17.253.13.134,10.193.107.99,443,57882,1290,8.20159912109375e-05,298.8,1,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.600120544433594e-05,232.6,518,52,0
17.253.13.134,10.193.107.99,443,57882,1290,9.393692016601562e-05,356.4,1239,52,0
17.253.13.134,10.193.107.99,443,57882,1290,0.00025010108947753906,477.1,2477,52,0
17.253.13.134,10.193.107.99,443,57882,1290,8.082389831542969e-05,599.7,3715,52,0
17.253.13.134,10.193.107.99,443,57882,365,4.9114227294921875e-05,630.2,4953,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.600120544433594e-05,630.2,518,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.886222839355469e-05,578.5,518,52,0
10.193.107.99,17.253.13.134,57882,443,116,3.600120544433594e-05,584.9,518,52,0
17.253.13.134,10.193.107.99,443,57882,545,0.0002231597900390625,634.2,5266,52,0
10.193.107.99,17.253.13.134,57882,443,261,4.506111145019531e-05,531.3,582,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.677078247070312e-05,655.1,5759,52,0
10.193.107.99,17.253.13.134,57882,443,83,3.719329833984375e-05,534.4,791,52,0
17.253.13.134,10.193.107.99,443,57882,136,9.083747863769531e-05,419.0,6997,52,0
17.253.13.134,10.193.107.99,443,57882,1290,0.0006191730499267578,419.0,7081,52,0
17.253.13.134,10.193.107.99,443,57882,136,3.886222839355469e-05,396.1,8319,52,0
17.253.13.134,10.193.107.99,443,57882,1290,6.914138793945312e-05,519.9,8403,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.486343383789062e-05,643.7,9641,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.504753112792969e-05,637.3,822,52,0
10.193.107.99,17.253.13.134,57882,443,52,0.00013589859008789062,588.0,822,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.700920104980469e-05,690.9,10879,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.915496826171875e-05,690.9,12117,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.504753112792969e-05,687.8,822,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.2901763916015625e-05,679.4,822,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.700920104980469e-05,679.4,13355,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.2901763916015625e-05,671.0,822,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.605552673339844e-05,671.0,14593,52,0
10.193.107.99,17.253.13.134,57882,443,52,0.00021791458129882812,547.2,822,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.700920104980469e-05,671.0,15831,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.009506225585938e-05,794.8,17069,52,0
10.193.107.99,17.253.13.134,57882,443,52,0.0002110004425048828,671.0,822,52,0
10.193.107.99,17.253.13.134,57882,443,52,4.100799560546875e-05,547.2,822,52,0
17.253.13.134,10.193.107.99,443,57882,1290,0.00032806396484375,671.0,18307,52,0
17.253.13.134,10.193.107.99,443,57882,1290,0.00011086463928222656,794.8,19545,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.600120544433594e-05,671.0,822,52,0
10.193.107.99,17.253.13.134,57882,443,52,4.1961669921875e-05,671.0,822,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.319450378417969e-05,671.0,20783,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.700920104980469e-05,794.8,22021,52,0
17.253.13.134,10.193.107.99,443,57882,1290,0.0001227855682373047,794.8,23259,52,0
17.253.13.134,10.193.107.99,443,57882,1290,8.0108642578125e-05,794.8,24497,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.295608520507812e-05,918.6,25735,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.600120544433594e-05,918.6,822,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.910064697265625e-05,794.8,822,52,0
10.193.107.99,17.253.13.134,57882,443,52,0.0002269744873046875,671.0,822,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.790855407714844e-05,671.0,822,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.915496826171875e-05,794.8,26973,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.1948089599609375e-05,671.0,822,52,0
17.253.13.134,10.193.107.99,443,57882,1290,0.0002899169921875,671.0,28211,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.200241088867188e-05,671.0,29449,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.910064697265625e-05,547.2,822,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.2901763916015625e-05,423.4,822,52,0
17.253.13.134,10.193.107.99,443,57882,1290,6.914138793945312e-05,547.2,30687,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.1948089599609375e-05,547.2,822,52,0
17.253.13.134,10.193.107.99,443,57882,1290,0.00025200843811035156,671.0,31925,52,0
10.193.107.99,17.253.13.134,57882,443,52,4.291534423828125e-05,671.0,822,52,0
17.253.13.134,10.193.107.99,443,57882,1290,0.00018405914306640625,671.0,33163,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.200241088867188e-05,794.8,34401,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.2901763916015625e-05,671.0,822,52,0
10.193.107.99,17.253.13.134,57882,443,52,0.00016117095947265625,547.2,822,52,0
17.253.13.134,10.193.107.99,443,57882,1290,8.296966552734375e-05,671.0,35639,52,0
17.253.13.134,10.193.107.99,443,57882,1290,0.0002288818359375,794.8,36877,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.915496826171875e-05,794.8,38115,52,0
17.253.13.134,10.193.107.99,443,57882,1290,7.295608520507812e-05,918.6,39353,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.3855438232421875e-05,794.8,822,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.910064697265625e-05,794.8,822,52,0
17.253.13.134,10.193.107.99,443,57882,1290,6.794929504394531e-05,794.8,40591,52,0
17.253.13.134,10.193.107.99,443,57882,1113,0.00010991096496582031,777.1,41829,52,0
10.193.107.99,17.253.13.134,57882,443,52,3.719329833984375e-05,777.1,822,52,0
10.193.107.99,17.248.201.73,57883,443,64,0.0003409385681152344,778.3,0,64,0
17.248.201.73,10.193.107.99,443,57883,60,0.0001220703125,655.3,0,60,0
10.193.107.99,17.248.201.73,57883,443,52,7.486343383789062e-05,531.5,1,52,0
10.193.107.99,17.248.201.73,57883,443,569,5.793571472167969e-05,459.4,1,52,0
17.248.201.73,10.193.107.99,443,57883,52,3.504753112792969e-05,335.6,1,52,0
17.248.201.73,10.193.107.99,443,57883,1290,0.0002579689025878906,459.4,1,52,0
17.248.201.73,10.193.107.99,443,57883,1290,7.414817810058594e-05,583.2,1239,52,0
17.248.201.73,10.193.107.99,443,57883,1290,0.00013494491577148438,583.2,2477,52,0
17.248.201.73,10.193.107.99,443,57883,434,5.0067901611328125e-05,515.3,3715,52,0
17.248.201.73,10.193.107.99,443,57883,1290,0.00015997886657714844,639.1,4097,52,0
17.248.201.73,10.193.107.99,443,57883,734,0.0001518726348876953,706.1,5335,52,0
10.193.107.99,17.248.201.73,57883,443,52,4.315376281738281e-05,705.3,518,52,0
10.193.107.99,17.248.201.73,57883,443,52,3.2901763916015625e-05,705.3,518,52,0
10.193.107.99,17.248.201.73,57883,443,52,6.794929504394531e-05,653.6,518,52,0
10.193.107.99,17.248.201.73,57883,443,116,6.914138793945312e-05,660.0,518,52,0
10.193.107.99,17.248.201.73,57883,443,1290,0.0002799034118652344,660.0,582,52,0
10.193.107.99,17.248.201.73,57883,443,499,6.794929504394531e-05,580.9,1820,52,0
17.248.201.73,10.193.107.99,443,57883,339,0.0001201629638671875,485.8,6017,52,0
17.248.201.73,10.193.107.99,443,57883,339,4.482269287109375e-05,476.3,6304,52,0
17.248.201.73,10.193.107.99,443,57883,114,7.104873657226562e-05,358.7,6591,52,0
10.193.107.99,17.248.201.73,57883,443,52,7.796287536621094e-05,290.5,2267,52,0
17.248.201.73,10.193.107.99,443,57883,52,0.00012612342834472656,290.5,6653,52,0
17.248.201.73,10.193.107.99,443,57883,83,9.989738464355469e-05,293.6,6653,52,0
10.193.107.99,17.248.201.73,57883,443,83,3.409385681152344e-05,296.7,2267,52,0
10.193.107.99,17.248.201.73,57883,443,52,3.886222839355469e-05,290.3,2298,52,0
17.248.201.73,10.193.107.99,443,57883,52,3.218650817871094e-05,166.5,6684,52,0
17.248.201.73,10.193.107.99,443,57883,584,5.888938903808594e-05,175.0,6684,52,0
10.193.107.99,17.248.201.73,57883,443,52,3.314018249511719e-05,146.3,2298,52,0
10.193.107.99,17.248.201.73,57883,443,91,0.00014281272888183594,121.5,2298,52,0
10.193.107.99,17.248.201.73,57883,443,76,3.910064697265625e-05,117.7,2337,52,0
17.248.201.73,10.193.107.99,443,57883,52,3.1948089599609375e-05,117.7,7216,52,0
17.248.201.73,10.193.107.99,443,57883,52,3.814697265625e-05,117.7,7216,52,0
10.193.107.99,17.248.201.73,57883,443,52,0.00012493133544921875,114.6,2362,52,0
10.193.107.99,17.248.201.73,57879,443,199,1.0026049613952637,126.2,5444,52,0
10.193.107.99,17.248.201.73,57879,443,1290,0.00015592575073242188,250.0,5591,52,0
10.193.107.99,17.248.201.73,57879,443,878,8.606910705566406e-05,332.6,6829,52,0
17.248.201.73,10.193.107.99,443,57879,52,4.100799560546875e-05,279.4,9353,52,0
10.193.107.99,17.248.201.73,57879,443,552,6.103515625e-05,329.4,7655,52,0
17.248.201.73,10.193.107.99,443,57879,87,3.504753112792969e-05,329.0,9353,52,0
10.193.107.99,17.248.201.73,57879,443,52,3.2901763916015625e-05,326.6,8155,52,0
17.248.201.73,10.193.107.99,443,57879,52,0.0001819133758544922,326.6,9388,52,0
17.248.201.73,10.193.107.99,443,57879,713,6.318092346191406e-05,392.7,9388,52,0
17.248.201.73,10.193.107.99,443,57879,83,3.790855407714844e-05,395.8,10049,52,0
10.193.107.99,17.248.201.73,57879,443,52,3.1948089599609375e-05,381.1,8155,52,0
10.193.107.99,17.248.201.73,57879,443,52,3.314018249511719e-05,257.3,8155,52,0
17.248.201.73,10.193.107.99,443,57879,813,5.888938903808594e-05,250.8,10080,52,0
10.193.107.99,17.248.201.73,57879,443,52,3.314018249511719e-05,250.8,8155,52,0
10.193.107.99,17.248.201.73,57881,443,91,1.0022659301757812,204.7,2854,52,0
10.193.107.99,17.248.201.73,57881,443,76,6.794929504394531e-05,203.6,2893,52,0
17.248.201.73,10.193.107.99,443,57881,52,0.00010895729064941406,203.6,7546,52,0
17.248.201.73,10.193.107.99,443,57881,52,3.0994415283203125e-05,203.6,7546,52,0
10.193.107.99,17.248.201.73,57881,443,52,3.409385681152344e-05,137.5,2918,52,0
10.193.107.99,17.248.201.70,57876,443,83,16.04540705680847,137.5,10112,52,0
10.193.107.99,17.248.201.70,57876,443,52,4.38690185546875e-05,137.5,10143,52,0
17.248.201.70,10.193.107.99,443,57876,52,3.1948089599609375e-05,137.5,10774,52,0
17.248.201.70,10.193.107.99,443,57876,52,3.0040740966796875e-05,61.4,10775,52,0
10.193.107.99,17.248.201.70,57876,443,52,3.1948089599609375e-05,61.4,10143,52,0
10.193.107.99,17.57.12.242,57884,443,64,0.0002040863037109375,58.7,0,64,0
17.57.12.242,10.193.107.99,443,57884,60,3.910064697265625e-05,57.1,0,60,0
10.193.107.99,17.57.12.242,57884,443,52,3.790855407714844e-05,57.1,1,52,0
10.193.107.99,17.57.12.242,57884,443,569,5.507469177246094e-05,108.8,1,52,0
17.57.12.242,10.193.107.99,443,57884,52,3.2901763916015625e-05,108.8,1,52,0
17.57.12.242,10.193.107.99,443,57884,1290,7.891654968261719e-05,229.5,1,52,0
17.57.12.242,10.193.107.99,443,57884,1290,7.200241088867188e-05,353.3,1239,52,0
17.57.12.242,10.193.107.99,443,57884,1290,6.818771362304688e-05,477.1,2477,52,0
17.57.12.242,10.193.107.99,443,57884,58,3.790855407714844e-05,477.7,3715,52,0
10.193.107.99,17.57.12.242,57884,443,52,3.1948089599609375e-05,477.7,518,52,0
10.193.107.99,17.57.12.242,57884,443,52,3.0994415283203125e-05,476.5,518,52,0
10.193.107.99,17.57.12.242,57884,443,52,3.0040740966796875e-05,475.7,518,52,0
10.193.107.99,17.57.12.242,57884,443,116,3.1948089599609375e-05,482.1,518,52,0
17.57.12.242,10.193.107.99,443,57884,52,3.0994415283203125e-05,430.4,3721,52,0
10.193.107.99,17.57.12.242,57884,443,499,4.410743713378906e-05,475.1,582,52,0
17.57.12.242,10.193.107.99,443,57884,52,3.1948089599609375e-05,351.3,3721,52,0
17.57.12.242,10.193.107.99,443,57884,1200,7.390975952148438e-05,342.3,3721,52,0
10.193.107.99,17.57.12.242,57884,443,52,3.123283386230469e-05,218.5,1029,52,0
10.193.107.99,17.57.12.242,57884,443,76,3.0994415283203125e-05,220.3,1029,52,0
10.193.107.99,17.57.12.242,57884,443,52,2.9802322387695312e-05,220.3,1053,52,0
17.57.12.242,10.193.107.99,443,57884,76,1.002068042755127,222.7,4869,52,0
10.193.107.99,17.57.12.242,57884,443,40,5.91278076171875e-05,221.5,1053,40,0
17.57.12.242,10.193.107.99,443,57884,52,5.793571472167969e-05,215.1,4893,52,0
10.193.107.99,17.57.12.242,57884,443,40,5.888938903808594e-05,213.9,1054,40,0
17.248.201.73,10.193.107.99,443,57877,91,10.016582012176514,173.1,8164,52,0
17.248.201.73,10.193.107.99,443,57877,76,6.318092346191406e-05,175.5,8203,52,0
17.248.201.73,10.193.107.99,443,57877,52,4.1961669921875e-05,60.7,8227,52,0
17.248.201.73,10.193.107.99,443,57877,52,9.298324584960938e-05,60.7,8227,52,0
10.193.107.99,17.248.201.73,57877,443,52,4.1961669921875e-05,58.3,3349,52,0
10.193.107.99,17.248.201.73,57877,443,91,4.410743713378906e-05,62.2,3349,52,0
10.193.107.99,17.248.201.73,57877,443,76,3.790855407714844e-05,62.2,3388,52,0
17.248.201.73,10.193.107.99,443,57877,52,3.2901763916015625e-05,63.4,8228,52,0
17.248.201.73,10.193.107.99,443,57877,52,3.0040740966796875e-05,63.4,8228,52,0
17.248.201.73,10.193.107.99,443,57879,91,2.0037930011749268,68.5,10841,52,0
17.248.201.73,10.193.107.99,443,57879,76,5.2928924560546875e-05,67.0,10880,52,0
17.248.201.73,10.193.107.99,443,57879,52,4.220008850097656e-05,64.6,10904,52,0
17.248.201.73,10.193.107.99,443,57879,52,3.1948089599609375e-05,64.6,10904,52,0
10.193.107.99,17.248.201.73,57879,443,52,4.291534423828125e-05,64.6,8155,52,0
10.193.107.99,17.248.201.73,57879,443,91,3.504753112792969e-05,68.5,8155,52,0
17.248.201.73,10.193.107.99,443,57879,52,3.409385681152344e-05,64.6,10905,52,0
17.248.201.73,10.193.107.99,443,57879,52,0.0003058910369873047,62.2,10905,52,0
17.57.144.38,10.193.107.99,5223,57373,339,3.0049829483032227,90.9,5961,52,1
17.57.144.38,10.193.107.99,5223,57373,78,5.91278076171875e-05,93.5,6248,52,0
17.57.144.38,10.193.107.99,5223,57373,78,3.790855407714844e-05,92.2,6248,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.790855407714844e-05,89.8,11215,52,0
10.193.107.99,17.57.144.38,57373,5223,64,3.409385681152344e-05,91.0,11215,64,0
10.193.107.99,17.57.144.38,57373,5223,84,8.797645568847656e-05,94.2,11215,52,0
17.57.144.38,10.193.107.99,5223,57373,52,4.410743713378906e-05,94.2,6274,52,0
10.193.107.99,17.248.201.73,57885,443,64,3.695487976074219e-05,91.5,0,64,0
10.193.107.99,17.248.201.73,57886,443,64,3.1948089599609375e-05,92.7,0,64,0
17.248.201.73,10.193.107.99,443,57885,60,3.0994415283203125e-05,93.5,0,60,0
10.193.107.99,17.248.201.73,57885,443,52,3.910064697265625e-05,64.8,1,52,0
10.193.107.99,17.248.201.73,57885,443,569,5.888938903808594e-05,113.9,1,52,0
17.248.201.73,10.193.107.99,443,57886,60,3.600120544433594e-05,112.1,0,60,0
17.248.201.73,10.193.107.99,443,57885,52,0.0001690387725830078,112.1,1,52,0
17.248.201.73,10.193.107.99,443,57885,1290,8.606910705566406e-05,234.7,1,52,0
17.248.201.73,10.193.107.99,443,57885,1290,0.0004630088806152344,355.3,1239,52,0
17.248.201.73,10.193.107.99,443,57885,1290,0.00012302398681640625,479.1,2477,52,0
17.248.201.73,10.193.107.99,443,57885,434,5.984306335449219e-05,516.1,3715,52,0
17.248.201.73,10.193.107.99,443,57885,1290,0.00013017654418945312,638.7,4097,52,0
17.248.201.73,10.193.107.99,443,57885,733,5.888938903808594e-05,706.0,5335,52,0
10.193.107.99,17.248.201.73,57886,443,52,9.107589721679688e-05,706.0,1,52,0
10.193.107.99,17.248.201.73,57886,443,569,7.295608520507812e-05,706.0,1,52,0
10.193.107.99,17.248.201.73,57885,443,52,3.790855407714844e-05,705.2,518,52,0
10.193.107.99,17.248.201.73,57885,443,52,3.314018249511719e-05,705.2,518,52,0
17.248.201.73,10.193.107.99,443,57886,52,3.1948089599609375e-05,581.4,1,52,0
17.248.201.73,10.193.107.99,443,57886,1290,7.295608520507812e-05,581.4,1,52,0
17.248.201.73,10.193.107.99,443,57886,1290,7.390975952148438e-05,581.4,1239,52,0
17.248.201.73,10.193.107.99,443,57886,1290,7.319450378417969e-05,667.0,2477,52,0
17.248.201.73,10.193.107.99,443,57886,434,5.3882598876953125e-05,581.4,3715,52,0
17.248.201.73,10.193.107.99,443,57886,1290,7.104873657226562e-05,637.1,4097,52,0
17.248.201.73,10.193.107.99,443,57886,733,5.602836608886719e-05,705.2,5335,52,0
10.193.107.99,17.248.201.73,57886,443,52,3.1948089599609375e-05,653.5,518,52,0
10.193.107.99,17.248.201.73,57886,443,52,3.0994415283203125e-05,653.5,518,52,0
10.193.107.99,17.248.201.73,57886,443,52,3.1948089599609375e-05,653.5,518,52,0
10.193.107.99,17.248.201.73,57885,443,116,3.409385681152344e-05,659.9,518,52,0
17.248.201.73,10.193.107.99,443,57885,52,3.1948089599609375e-05,536.1,6016,52,0
10.193.107.99,17.248.201.73,57885,443,1157,6.699562072753906e-05,522.8,582,52,0
17.248.201.73,10.193.107.99,443,57885,323,4.00543212890625e-05,426.1,6016,52,0
17.248.201.73,10.193.107.99,443,57885,323,4.00543212890625e-05,415.0,6287,52,0
17.248.201.73,10.193.107.99,443,57885,114,3.3855438232421875e-05,297.4,6558,52,0
10.193.107.99,17.248.201.73,57885,443,52,3.0994415283203125e-05,229.3,1687,52,0
10.193.107.99,17.248.201.73,57886,443,116,3.1948089599609375e-05,235.7,518,52,0
10.193.107.99,17.248.201.73,57886,443,1290,6.818771362304688e-05,359.5,582,52,0
10.193.107.99,17.248.201.73,57886,443,505,4.601478576660156e-05,404.8,1820,52,0
17.248.201.73,10.193.107.99,443,57885,52,3.1948089599609375e-05,398.4,6620,52,0
17.248.201.73,10.193.107.99,443,57885,83,3.0994415283203125e-05,401.5,6620,52,0
17.248.201.73,10.193.107.99,443,57886,339,4.00543212890625e-05,319.7,6016,52,0
17.248.201.73,10.193.107.99,443,57886,339,3.981590270996094e-05,321.3,6303,52,0
17.248.201.73,10.193.107.99,443,57886,114,3.409385681152344e-05,300.4,6590,52,0
17.248.201.73,10.193.107.99,443,57886,52,3.0040740966796875e-05,294.2,6652,52,0
17.248.201.73,10.193.107.99,443,57886,83,3.0040740966796875e-05,297.3,6652,52,0
10.193.107.99,17.248.201.73,57885,443,83,3.1948089599609375e-05,294.0,1687,52,0
10.193.107.99,17.248.201.73,57885,443,52,3.0040740966796875e-05,170.2,1718,52,0
10.193.107.99,17.248.201.73,57886,443,52,3.0040740966796875e-05,124.9,2273,52,0
10.193.107.99,17.248.201.73,57886,443,52,2.9802322387695312e-05,124.9,2273,52,0
10.193.107.99,17.248.201.73,57886,443,83,3.0040740966796875e-05,124.9,2273,52,0
17.248.201.73,10.193.107.99,443,57885,52,9.107589721679688e-05,96.2,6651,52,0
17.248.201.73,10.193.107.99,443,57885,527,4.506111145019531e-05,115.0,6651,52,0
10.193.107.99,17.248.201.73,57885,443,52,3.0994415283203125e-05,108.8,1718,52,0
10.193.107.99,17.248.201.73,57885,443,91,3.0994415283203125e-05,112.7,1718,52,0
10.193.107.99,17.248.201.73,57885,443,76,3.0994415283203125e-05,112.0,1757,52,0
17.248.201.73,10.193.107.99,443,57885,52,3.0040740966796875e-05,108.9,7126,52,0
17.248.201.73,10.193.107.99,443,57885,52,2.9802322387695312e-05,108.9,7126,52,0
10.193.107.99,17.248.201.73,57885,443,52,3.0040740966796875e-05,108.9,1782,52,0
17.248.201.73,10.193.107.99,443,57886,52,2.9087066650390625e-05,108.9,6683,52,0
17.248.201.73,10.193.107.99,443,57886,585,4.696846008300781e-05,159.1,6683,52,0
10.193.107.99,17.248.201.73,57886,443,52,3.1948089599609375e-05,159.1,2304,52,0
10.193.107.99,17.248.201.73,57886,443,91,1.000594139099121,115.5,2304,52,0
10.193.107.99,17.248.201.73,57886,443,76,4.1961669921875e-05,117.9,2343,52,0
